dataset,project,source_file,source_function,stable_case_id,stable_candidate_id,candidate_source_category,producing_tool_or_model,producing_tool_or_model_version,prompt_or_transformation_family,compiler,optimization_level,architecture,function_signature,source_loc,argument_count,argument_types,fixture_count,source_char_literal_count,compile_status,sanitizer_status,execution_status,label,label_oracle_type,concrete_labeling_witness,influenced_method_development,drift_family,normalization_or_manual_edit_notes
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_fallthrough.c,switch_fallthrough,codefuse_1_switch_fallthrough,phase7_llm_public_topup_full2_s1_codefuse_1_switch_fallthrough_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int switch_fallthrough(int op),11,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_fallthrough.c,switch_fallthrough,codefuse_1_switch_fallthrough,phase7_llm_public_topup_full2_s1_codefuse_1_switch_fallthrough_strict_rewrite_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int switch_fallthrough(int op),17,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_large.c,switch_large,codefuse_1_switch_large,phase7_llm_public_cuda2_s0_codefuse_1_switch_large_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int switch_large(int op),15,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,5 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_large.c,switch_large,codefuse_1_switch_large,phase7_llm_public_cuda2_s0_codefuse_1_switch_large_strict_rewrite_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int switch_large(int op),8,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_small.c,switch_small,codefuse_1_switch_small,phase7_llm_public_cuda3_s1_codefuse_1_switch_small_strict_bug_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int switch_small(int op),10,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_small.c,switch_small,codefuse_1_switch_small,phase7_llm_public_topup_full2_s1_codefuse_1_switch_small_strict_bug_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int switch_small(int op),11,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_small.c,switch_small,codefuse_1_switch_small,phase7_llm_public_topup_full2_s1_codefuse_1_switch_small_strict_rewrite_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int switch_small(int op),10,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7_llm_public_cuda2_s0_codefuse_1_ternary_op_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,"int ternary_op(int a, int b)",3,2,int;int,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7_llm_public_cuda2_s0_codefuse_1_ternary_op_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,"int ternary_op(int a, int b)",3,2,int;int,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7_llm_public_topup_full2_s0_codefuse_1_ternary_op_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,"int ternary_op(int a, int b)",4,2,int;int,3,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,33 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7_llm_public_topup_full2_s0_codefuse_1_ternary_op_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,"int ternary_op(int a, int b)",3,2,int;int,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7_llm_public_cuda3_s1_codefuse_2_process_bool_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7_llm_public_cuda3_s1_codefuse_2_process_bool_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),4,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,3 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7_llm_public_topup_full2_s1_codefuse_2_process_bool_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),4,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,6 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7_llm_public_topup_full2_s1_codefuse_2_process_bool_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_char.c,process_char,codefuse_2_process_char,phase7_llm_public_cuda2_s0_codefuse_2_process_char_strict_bug_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,char process_char(char c),6,1,char,4,2,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_char.c,process_char,codefuse_2_process_char,phase7_llm_public_cuda2_s0_codefuse_2_process_char_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,char process_char(char c),6,1,char,4,2,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,2 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_char.c,process_char,codefuse_2_process_char,phase7_llm_public_topup_full2_s0_codefuse_2_process_char_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,char process_char(char c),6,1,char,4,2,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,7 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_char.c,process_char,codefuse_2_process_char,phase7_llm_public_topup_full2_s0_codefuse_2_process_char_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,char process_char(char c),6,1,char,4,2,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_int.c,process_int,codefuse_2_process_int,phase7_llm_public_cuda3_s1_codefuse_2_process_int_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int process_int(int x),3,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,6 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_int.c,process_int,codefuse_2_process_int,phase7_llm_public_cuda3_s1_codefuse_2_process_int_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int process_int(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_int.c,process_int,codefuse_2_process_int,phase7_llm_public_topup_full2_s1_codefuse_2_process_int_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int process_int(int x),3,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,6 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_int.c,process_int,codefuse_2_process_int,phase7_llm_public_topup_full2_s1_codefuse_2_process_int_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int process_int(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_short.c,process_short,codefuse_2_process_short,phase7_llm_public_cuda2_s0_codefuse_2_process_short_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,"short process_short(short a, short b)",3,2,short;short,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_short.c,process_short,codefuse_2_process_short,phase7_llm_public_topup_full2_s0_codefuse_2_process_short_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,"short process_short(short a, short b)",4,2,short;short,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_large_stack_frame.c,large_stack_frame,codefuse_3_large_stack_frame,phase7_llm_public_cuda3_s1_codefuse_3_large_stack_frame_strict_bug_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int large_stack_frame(),7,0,unknown,1,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_large_stack_frame.c,large_stack_frame,codefuse_3_large_stack_frame,phase7_llm_public_cuda3_s1_codefuse_3_large_stack_frame_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int large_stack_frame(),8,0,unknown,1,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_large_stack_frame.c,large_stack_frame,codefuse_3_large_stack_frame,phase7_llm_public_topup_full2_s1_codefuse_3_large_stack_frame_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int large_stack_frame(),8,0,unknown,1,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_large_stack_frame.c,large_stack_frame,codefuse_3_large_stack_frame,phase7_llm_public_topup_full2_s1_codefuse_3_large_stack_frame_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int large_stack_frame(),8,0,unknown,1,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_local_array.c,local_array,codefuse_3_local_array,phase7_llm_public_cuda2_s0_codefuse_3_local_array_strict_bug_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int local_array(int n),7,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_local_array.c,local_array,codefuse_3_local_array,phase7_llm_public_cuda2_s0_codefuse_3_local_array_strict_rewrite_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int local_array(int n),7,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_rewrite,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_local_array.c,local_array,codefuse_3_local_array,phase7_llm_public_topup_full2_s0_codefuse_3_local_array_strict_bug_00,repaired_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_bug,/usr/bin/gcc,O0,unknown,int local_array(int n),7,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,llm_generated_strict_bug,parsed_function
phase7e_llm_public_full_topup,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_3_local_array.c,local_array,codefuse_3_local_array,phase7_llm_public_topup_full2_s0_codefuse_3_local_array_strict_rewrite_00,raw_llm,Dream-Coder-v0-Instruct-7B,snapshot 5d9e88c723af9045f362748b5284bdf43d9c501e,strict_rewrite,/usr/bin/gcc,O0,unknown,int local_array(int n),5,1,int,4,0,compile_fail,unknown,not_executed_or_failed,compile_fail,compile_or_runtime_failure,compile/runtime failure status in candidate record,no,llm_generated_strict_rewrite,parsed_function
